Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,regulation of cytokine production (GO:0001817),53/150,0.0761371625225122,0.701632525527626,0,0,1.2997148497477518,3.3470501096052647,ITK;TRIL;MAST2;CLEC9A;PIK3CG;IFIH1;SIRPA;LGALS9;ZBP1;ANXA1;RIPK3;DDX58;NFAM1;HLA-B;MIF;TNFRSF1B;FOXP1;FGR;ACE2;TWSG1;TMIGD2;CD47;PLA2R1;GAPDH;TRIM56;HHLA2;PLD4;VTCN1;DTX4;GPNMB;IFI16;NLRP4;ALOX5;IGF2BP1;IGF2BP3;IGF2BP2;N4BP1;BTNL9;LYN;IL33;AFAP1L2;BTN2A2;BTN2A1;TREX1;CRTAM;CARD9;CCDC88B;NLRP12;PTPRC;BCL6;SAA1;SNAI2;TRIM32
GO_Biological_Process_2021,regulation of interleukin-6 production (GO:0032675),40/110,0.0762590829385399,0.701632525527626,0,0,1.3588897515527951,3.497264143892526,DHX9;TWIST1;PTPN22;NLRC3;BCL10;NOD2;LILRA2;CX3CL1;PYCARD;IFIH1;ZC3H12A;PLCG2;SIRPA;MBP;NCKAP1L;LGALS9;CD74;IL33;AFAP1L2;TSLP;DDX58;CARD9;STAT3;HLA-B;IL16;IRAK3;POU2F2;TIRAP;IL17RA;TLR1;NLRP12;TLR7;CD47;TLR6;GAS6;IL17D;TLR4;MYD88;TLR3;TMEM106A
GO_Biological_Process_2021,cell projection organization (GO:0030030),13/30,0.0775804396912172,0.706536876865125,0,0,1.817065287653523,4.645218292028603,P2RY12;CYFIP1;NCKAP1;GSN;PLEK;PARVA;SCIN;PARVG;RHOJ;PACSIN2;RAC2;NCKAP1L;RHOQ
GO_Biological_Process_2021,CENP-A containing chromatin organization (GO:0061641),13/30,0.0775804396912172,0.706536876865125,0,0,1.817065287653523,4.645218292028603,NPM1;HJURP;SMARCA5;CENPA;RBBP4;CENPH;RUVBL1;CENPK;CENPL;CENPM;OIP5;CENPN;CENPO
GO_Biological_Process_2021,CENP-A containing nucleosome assembly (GO:0034080),13/30,0.0775804396912172,0.706536876865125,0,0,1.817065287653523,4.645218292028603,NPM1;HJURP;SMARCA5;CENPA;RBBP4;CENPH;RUVBL1;CENPK;CENPL;CENPM;OIP5;CENPN;CENPO
GO_Biological_Process_2021,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)",13/30,0.0775804396912172,0.706536876865125,0,0,1.817065287653523,4.645218292028603,ABT1;UTP6;RPS8;MRPS11;HEATR1;NGDN;RPP40;RPS16;RPS19;DHX37;TSR1;NOL10;RPS21
GO_Biological_Process_2021,microtubule polymerization (GO:0046785),13/30,0.0775804396912172,0.706536876865125,0,0,1.817065287653523,4.645218292028603,TUBGCP2;CCDC57;TUBG1;GOLGA2;TPX2;MAP7D3;AKAP9;ZNF207;TUBGCP5;TUBGCP6;TUBGCP3;TPPP;MAPT
GO_Biological_Process_2021,TRIF-dependent toll-like receptor signaling pathway (GO:0035666),13/30,0.0775804396912172,0.706536876865125,0,0,1.817065287653523,4.645218292028603,TICAM2;CHUK;TANK;IKBKB;UBC;CD14;IKBKG;TLR6;RPS27A;TLR4;UBA52;TLR3;BIRC3
GO_Biological_Process_2021,cellular response to chemical stress (GO:0062197),37/101,0.0777219244610049,0.706536876865125,0,0,1.374702936683076,3.511840720043488,PRKAA1;NCF1;LRRK2;GSTP1;NCF4;HTRA2;PRR5L;PKD2;FOXO1;PRDX3;PRDX2;CHCHD2;ERMP1;ALDH3B1;ZC3H12A;STX4;ATG7;LRRC8E;STOX1;PNPT1;PARP1;GPX3;CAV1;CYBB;GPX7;SOD2;EIF2S1;PRDX6;SOD3;SETX;RAD52;MSRA;CAT;FAS;PRKD1;PPIA;CPEB2
GO_Biological_Process_2021,"DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)",22/56,0.0779014839809419,0.706536876865125,0,0,1.5379972510507758,3.92544618903542,PLK3;CDKN1A;PCNA;PRMT1;GADD45A;PLK2;TRIAP1;PRAP1;PML;AURKA;RBL2;CCNB1;MUC1;TFDP2;PCBP4;CHEK2;CNOT2;E2F1;CDK1;TNKS1BP1;RPL26;ZNF385A
GO_Biological_Process_2021,positive regulation of interleukin-1 beta production (GO:0032731),22/56,0.0779014839809419,0.706536876865125,0,0,1.5379972510507758,3.92544618903542,GSDMD;GBP5;EGR1;FZD5;CARD8;PYHIN1;STAT3;NOD2;LILRA2;PYCARD;P2RX7;NLRP12;IFI16;CASP1;NLRP3;MNDA;LGALS9;TLR6;JAK2;TLR4;TMEM106A;MYD88
GO_Biological_Process_2021,protein polyubiquitination (GO:0000209),105/314,0.0783781719615182,0.7074256304884948,0,0,1.196061320929132,3.045423067813893,ANKRD39;CCNF;FBXO22;PSMD8;PSMD9;RNF115;PSMD4;PSMD5;RNF19A;PSMD3;PSMD1;BTRC;SKP2;TRIM22;ANAPC7;FBXW9;UBE2E1;LMO7;FBXW2;RNF41;RNF126;CDC34;RNF125;HECW2;PSME3;PSME4;UBE2V2;TRIM14;NHLRC1;ANAPC5;UBE2V1;UBA52;ANAPC2;PSMD12;PSMD11;PSMD13;TNKS;UBE2J2;ANAPC10;RNF213;RNF217;TMEM129;UBC;UBR5;LONRF1;SMURF1;UBE2C;FBXO32;FBXL8;UBE2T;BCL2;UBE2N;MKRN3;BLMH;FBXL5;FBXL7;TRIM71;BRCA1;DDA1;UBE2Q2;RNF152;TRAF1;TOPORS;RNF167;PSMA3;PSMA4;PSMA2;PELI1;DTL;TRIM56;RNF34;RNF4;RNF5;PSMA7;PSMB6;DCAF15;FBXL20;ZNRF1;PSMB4;PSMB5;RMND5A;PSMB3;UBE2NL;PSMB1;PRAME;RBBP6;RPS27A;RNF20;AMFR;SYVN1;WWP1;UBE2G1;FBXL15;FBXL14;CHFR;SPSB1;PSMC6;PSMC4;ZNF738;NEDD4;RLIM;STUB1;TRIM32;TAF1;TRIM34
GO_Biological_Process_2021,cellular response to glucagon stimulus (GO:0071377),9/19,0.0783925262508391,0.7074256304884948,0,0,2.1381652306132795,5.443825733231721,ADCY9;CYSLTR2;PRKAR1A;PRKAR2B;ADCY4;ADCY3;ADCY7;ADCY6;ADCY5
GO_Biological_Process_2021,regulation of epithelial cell differentiation (GO:0030856),9/19,0.0783925262508391,0.7074256304884948,0,0,2.1381652306132795,5.443825733231721,KLF7;CEACAM1;KIAA1109;CAV1;MAFG;MAFF;PRKX;SOX9;FOXN1
GO_Biological_Process_2021,mRNA metabolic process (GO:0016071),35/95,0.0785531463926975,0.7074256304884948,0,0,1.3870128400927657,3.528532729592877,SF3B4;SUPT4H1;USP39;ZFP36L2;TBRG4;LSM10;ZC3H12D;ZFP36;LSM11;PCBP3;PCF11;PCBP2;DIS3L2;SF3A3;CPSF6;PNPT1;SF3A2;SSB;YTHDF2;CPSF3;NONO;METTL3;NUDT16L1;LSM5;HIPK3;LSM3;LSM2;ERN1;SFPQ;LSM6;SNRPG;SNRPE;SNRPF;AURKAIP1;SNRPB
GO_Biological_Process_2021,regulation of gene expression (GO:0010468),341/1079,0.0787283157354913,0.7074256304884948,0,0,1.1027569323482749,2.8029350738257905,RPL5;NUP107;SPI1;HDAC10;RPL6;CCAR1;SOX2;SOX3;CREB3L1;CHEK2;ZC3H12A;CPNE1;KDR;TRIM26;LGALS9;SOX9;ZFPL1;LGALS7;SOX7;TRIM22;MEF2C;MBNL1;MBNL2;SFMBT2;RPL23;MIF;SOX12;PRKAB1;DKK1;RUNX3;RUNX1;ACE2;SFRP4;STX1B;SFRP1;TRIM14;ATF7;ALPK2;HOXB7;ZNF274;DHH;HHLA2;IGSF1;HPN;PDGFB;SUPT4H1;PIK3R3;TWIST1;ZNF22;ATXN7L3B;PRDM13;PRDM12;MEFV;NLK;ZBTB4;ZNF708;LARP1;PCBP3;PCBP4;ZNHIT3;PCBP1;PCBP2;PLCG2;ZBED1;RBM12;LYN;CCR1;EGR1;ZNF143;ZNF141;SETDB1;TIPARP;INSR;POU6F2;RAB27A;NFATC2;SNF8;ZNF35;NR0B2;PARP15;HNRNPL;PARP10;ZFAT;REL;SNAI2;GTF2IRD1;HOXD3;EZH2;ACVRL1;ZNF253;ZNF492;PRKAG1;BRCA1;BMI1;MECP2;C1QTNF1;ZNF280A;HEY2;SPIN1;CD34;TEAD2;NCOA2;ZC3H10;TFEB;PROX1;F3;SUPT3H;MLF1;MLF2;TAF6L;NR5A2;NFX1;CLDN19;MAPT;TLR6;GAS6;TLR4;TLR3;ENG;FOXC1;RAMP3;ZNF350;MYCBP;AHNAK;SRRT;NR1I2;RPL11;ZNF2;ASCL1;ARNTL;NFIL3;CAMK2N1;NSD1;RPS3;PCGF1;APBB2;APBB1;APBB3;ZNF462;CD74;IL33;ARNT2;GSN;YTHDF2;STAT3;LILRB1;PDCL3;MYBBP1A;NFIA;ZNF219;RLIM;ZNF217;CCDC3;MEGF8;ZNF695;PRDM8;ZNF331;PRDM4;CSF1;PRDM6;WWC1;HFE;NAB2;PDCD5;RORA;RORB;PRDM1;AHR;NR3C1;CELSR2;ETS1;CLU;FGF2;FGF3;RIMS2;CDH5;FGF7;EFEMP1;HMGN5;WWC3;SIRPA;FADS1;SH3GL2;PITX3;RAG1;ZNF683;NANOS1;MAP2K2;TLE1;RPS7;ZBTB38;ZNF98;CNPY2;MYT1;HIC1;LGALS9C;FOXP1;ADAM19;OLFM1;PSPC1;DGKQ;ERP29;APLNR;MYADM;ZNF679;PPIE;UBE2V1;ADNP;NOTCH2;DLX4;MAZ;PHB;VTCN1;NKAPL;SBNO2;UBR5;FGF20;DVL2;DRD1;BTNL9;CPSF4;TFAP2C;TGFB1;BTN2A2;DENND4A;VDR;BTN2A1;EPHX2;NONO;ESRRB;HMGA1;HMGA2;MSN;RFXANK;FOXN3;INHBA;MAFA;BMP7;CLK4;COQ7;CLK1;FGF17;PTPRC;MAFB;BCL6;CDK4;FGF19;LHX1;BHLHE40;FGF18;CDK2;ZNF536;TCF3;MYD88;PICALM;BMPR1A;TRIM71;CALCOCO1;LDB1;BNC2;CHD7;PTPN22;PIK3CB;YBX1;AFF3;AFF4;AFF1;ELAVL2;SART3;SNRNP70;ZC3H7B;ZNF407;ZNF648;NFKBIZ;ITGAX;DNMT3B;ITGB8;ZNF646;MYBL2;EMILIN1;TGIF2;DDX58;ATRX;TAPBP;ACTA2;RBL2;SFPQ;ZNF519;HAND2;MYOD1;RNF207;C1D;ZNF516;TERF2IP;PFDN5;RBMS3;CEBPA;PRKAA1;SLC24A3;HDAC1;ACVR1B;NR2C2;PPM1F;AURKA;MAPK9;NWD1;MAPK8;IFI16;TBX21;TDG;TRA2B;SAP30L;E2F1;IGF2BP1;RNF39;IGF2BP3;IGF2BP2;TRIM43;TRIM44;STOX1;MAPK3;RBM38;RNF20;NTRK2;ANGPT1;ASCC1;AHNAK2;ZNF804A;PML;CTCFL;KLF1;P2RX7;TNRC6C;MAPK11;PC;NOVA2;FAM98A;TAF5;TNRC6A;TRIM34;TAF1
GO_Biological_Process_2021,regulation of peptidyl-tyrosine phosphorylation (GO:0050730),34/92,0.0789145078607252,0.7074256304884948,0,0,1.393807846670489,3.5394219746313884,NRP1;CD81;ITGB3;ITGB2;PDGFB;EFNA5;LRP8;EGFR;GHR;FGF7;RELN;NTF3;ENPP2;PLCG2;PTK2B;TNFRSF14;JAK2;CD74;PRNP;TGFB1;ANGPT1;HGF;TNK2;LIF;MIF;BST1;PDCL3;SFRP1;HAX1;RAP2B;PTPRC;DGKQ;PECAM1;CD44
GO_Biological_Process_2021,cellular response to tumor necrosis factor (GO:0071356),67/194,0.0789683698943593,0.7074256304884948,0,0,1.2552143019317603,3.186622449159741,TRADD;BRCA1;TNFRSF13C;CX3CL1;EDA2R;TXNDC17;TNFSF13B;PSMD8;IKBKB;PYCARD;PSMD9;ZFP36;SMPD4;PSMD4;PSMD5;PSMD3;ZC3H12A;HYAL3;PSMD1;JAK2;EIF5A;CHUK;TNFRSF18;TRAF1;TNFRSF1B;COMMD7;SFRP1;PSMA3;PSMA4;PSMA2;PSME3;PSME4;CHI3L1;XCL1;TNFRSF21;BIRC3;CCL14;ASAH1;PSMD12;PSMD11;DHX9;PSMD13;TNFRSF11A;ADAMTS12;TANK;PSMA7;ZFP36L2;PSMB6;PSMB4;PSMB5;PSMB3;PSMB1;RPS3;HAS2;PTK2B;TNFRSF14;GBP2;CCL17;GBP3;TNFSF14;TNFSF12;NR1D1;CD40LG;PSMC6;PSMC4;TNFSF9;LTBR
GO_Biological_Process_2021,positive regulation of cysteine-type endopeptidase activity (GO:2001056),24/62,0.0791102283920316,0.7074256304884948,0,0,1.5012836970474968,3.8086262822617782,FIS1;NDUFA13;DAPK1;CARD8;PDCD5;CARD9;HTRA2;NOD1;BCL10;MEFV;PPM1F;GRIN1;PYCARD;GRIN2A;ASPH;IFI16;ARL6IP5;CASP1;TNFSF10;NLRP3;CTSD;SOX7;TBC1D10A;MAP3K5
GO_Biological_Process_2021,positive regulation of interleukin-1 production (GO:0032732),24/62,0.0791102283920316,0.7074256304884948,0,0,1.5012836970474968,3.8086262822617782,GSDMD;GBP5;EGR1;FZD5;CARD8;PYHIN1;STAT3;IL16;NOD2;LILRA2;PYCARD;P2RX7;NLRP12;IFI16;CASP1;SAA1;NLRP3;MNDA;LGALS9;TLR6;JAK2;TLR4;TMEM106A;MYD88
GO_Biological_Process_2021,negative regulation of developmental process (GO:0051093),29/77,0.0799776022064154,0.7140679374566561,0,0,1.4363168898683392,3.628148896462516,KANK1;FOXC1;SPI1;NOTCH4;OMA1;FOXM1;HEY2;HYAL3;PRAME;SOX9;SUZ12;PARP3;TGFB1;ARHGEF15;BNIP3;MIF;VASH1;TBX2;KLF7;SFRP1;GRIN3A;NFIB;SFRP5;SPRY3;ALPK2;MAPT;GAS6;IL17D;RAPGEF3
GO_Biological_Process_2021,actin filament bundle assembly (GO:0051017),14/33,0.0809253501394812,0.7180558931880908,0,0,1.7509032981506862,4.402170364451343,USH1C;SHROOM2;PDXP;SHROOM1;ADD1;AIF1L;EPS8;LIMA1;CALD1;DPYSL3;FSCN1;PLS3;FSCN2;PLS1
GO_Biological_Process_2021,mitotic G2 DNA damage checkpoint signaling (GO:0007095),14/33,0.0809253501394812,0.7180558931880908,0,0,1.7509032981506862,4.402170364451343,BLM;CDKN1A;DONSON;HMGA2;BRCA1;BRCC3;FOXN3;CDC14B;TAOK3;CHEK1;TAOK2;CDK1;TOPBP1;DTL
GO_Biological_Process_2021,regulation of cholesterol efflux (GO:0010874),14/33,0.0809253501394812,0.7180558931880908,0,0,1.7509032981506862,4.402170364451343,CETP;ABCA2;LRP1;ABCA5;CAV1;NR1H2;PON1;GPS2;APOA1;ABCA7;ABCA8;SREBF2;TTC39B;PPARG
GO_Biological_Process_2021,signal transduction by p53 class mediator (GO:0072331),14/33,0.0809253501394812,0.7180558931880908,0,0,1.7509032981506862,4.402170364451343,ATRX;TRIAP1;FHIT;NDRG1;PYCARD;ACER2;IFI16;MYBBP1A;BCL3;TP53BP2;MAGEA2;ZNF385B;PDK2;BOK
GO_Biological_Process_2021,activation of adenylate cyclase activity (GO:0007190),15/36,0.0836785630743893,0.7401937091703695,0,0,1.697349665386195,4.210738288731919,P2RY11;GIPR;ADCY4;ADCY3;ADRB1;ADRB2;ADCY7;RXFP1;ADCY6;ADCY5;ADCYAP1;EDNRA;ADCY9;ADORA3;DRD1
GO_Biological_Process_2021,intrinsic apoptotic signaling pathway by p53 class mediator (GO:0072332),15/36,0.0836785630743893,0.7401937091703695,0,0,1.697349665386195,4.210738288731919,HIPK1;FHIT;PML;HIPK2;PYCARD;IFI16;MSH2;MYBBP1A;BCL3;DDIT4;TP53BP2;TMEM109;ZNF385B;PDK2;BOK
GO_Biological_Process_2021,cell projection assembly (GO:0030031),10/22,0.0852829125209684,0.7463231367483838,0,0,1.979835530021404,4.873921820965063,CYFIP1;NCKAP1;GSN;SCIN;PARVG;RHOJ;RAC2;PARVA;NCKAP1L;RHOQ
GO_Biological_Process_2021,error-free translesion synthesis (GO:0070987),10/22,0.0852829125209684,0.7463231367483838,0,0,1.979835530021404,4.873921820965063,RFC5;VCP;PCNA;RFC4;POLDIP2;RFC2;UBC;RPA1;RPS27A;UBA52
GO_Biological_Process_2021,negative regulation of phosphate metabolic process (GO:0045936),10/22,0.0852829125209684,0.7463231367483838,0,0,1.979835530021404,4.873921820965063,CDKN1C;CDKN1A;CDKN2B;CDKN2C;CDKN2A;PLEK;TESK1;INHBA;DYNLL1;BMP7
GO_Biological_Process_2021,positive regulation of axon extension (GO:0045773),10/22,0.0852829125209684,0.7463231367483838,0,0,1.979835530021404,4.873921820965063,MACF1;NRP1;GOLGA4;CDKL5;ZFYVE27;MAPT;MAP3K13;MEGF8;NTN1;DBN1
GO_Biological_Process_2021,positive regulation of granulocyte chemotaxis (GO:0071624),10/22,0.0852829125209684,0.7463231367483838,0,0,1.979835530021404,4.873921820965063,CD74;MDK;DAPK2;C1QBP;MOSPD2;RAC2;XCL1;NCKAP1L;DNM1L;TIRAP
GO_Biological_Process_2021,positive regulation of translational initiation (GO:0045948),10/22,0.0852829125209684,0.7463231367483838,0,0,1.979835530021404,4.873921820965063,KHDRBS1;CDC123;YTHDF1;BOLL;YTHDF2;LARP1;POLR2D;RPS6KB2;HABP4;POLR2G
GO_Biological_Process_2021,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043162),10/22,0.0852829125209684,0.7463231367483838,0,0,1.979835530021404,4.873921820965063,RNF115;RNF126;TSG101;VPS4B;NEDD4;VPS37D;PLAA;UBAP1;SNF8;VPS25
GO_Biological_Process_2021,regulation of dendrite development (GO:0050773),16/39,0.0859358580159102,0.7497478510611836,0,0,1.653115255633347,4.056999579124747,CDKL5;SDC2;COBL;KNDC1;PTN;VLDLR;LRP8;BMP7;HECW2;NEDD4;RTN4IP1;TNIK;LZTS1;DBN1;MARK1;PACSIN1
GO_Biological_Process_2021,regulation of receptor-mediated endocytosis (GO:0048259),16/39,0.0859358580159102,0.7497478510611836,0,0,1.653115255633347,4.056999579124747,LRPAP1;HFE;TNK2;SERPINE1;PIK3CB;BICD1;CLU;APOA5;DKK1;SNAP91;C3;TF;PPT1;RSPO1;PROM2;PICALM
GO_Biological_Process_2021,cAMP metabolic process (GO:0046058),7/14,0.0881076660537911,0.7571711271669129,0,0,2.3754433372741093,5.7704168223555365,ADCY9;ADCY4;ADCY3;ADCY7;ADCY6;ADCY5;EPHA2
GO_Biological_Process_2021,cellular response to low-density lipoprotein particle stimulus (GO:0071404),7/14,0.0881076660537911,0.7571711271669129,0,0,2.3754433372741093,5.7704168223555365,ABCA1;CD81;ITGB2;CDH13;PPARG;LDLR;SREBF2
GO_Biological_Process_2021,negative regulation of cell activation (GO:0050866),7/14,0.0881076660537911,0.7571711271669129,0,0,2.3754433372741093,5.7704168223555365,PDGFRA;THBD;C1QTNF1;PDGFB;EMILIN1;NR1D1;LDLR
GO_Biological_Process_2021,negative regulation of coagulation (GO:0050819),7/14,0.0881076660537911,0.7571711271669129,0,0,2.3754433372741093,5.7704168223555365,THBD;EDN1;SERPINE2;SERPINE1;HS3ST5;TFPI;CD34
GO_Biological_Process_2021,"negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)",7/14,0.0881076660537911,0.7571711271669129,0,0,2.3754433372741093,5.7704168223555365,CD74;KDM1A;TWIST1;SNAI2;MIF;PTTG1IP;CD44
GO_Biological_Process_2021,positive regulation of mitochondrial translation (GO:0070131),7/14,0.0881076660537911,0.7571711271669129,0,0,2.3754433372741093,5.7704168223555365,TRUB2;NGRN;MRPS27;C1QBP;RMND1;RPUSD3;MPV17L2
GO_Biological_Process_2021,positive regulation of T cell receptor signaling pathway (GO:0050862),7/14,0.0881076660537911,0.7571711271669129,0,0,2.3754433372741093,5.7704168223555365,CD81;RPS3;PRKD2;BCL10;IKBKG;KCNN4;CARD11
GO_Biological_Process_2021,protein localization to kinetochore (GO:0034501),7/14,0.0881076660537911,0.7571711271669129,0,0,2.3754433372741093,5.7704168223555365,ZWILCH;RCC2;MIS12;CDK1;TTK;BUB3;AURKB
GO_Biological_Process_2021,regulation of histone methylation (GO:0031060),7/14,0.0881076660537911,0.7571711271669129,0,0,2.3754433372741093,5.7704168223555365,NNMT;NSD1;TET1;FAM47E;JARID2;AASS;CTCFL
GO_Biological_Process_2021,regulation of nitric-oxide synthase biosynthetic process (GO:0051769),7/14,0.0881076660537911,0.7571711271669129,0,0,2.3754433372741093,5.7704168223555365,IL33;EDN1;GSTP1;KDR;NOD2;JAK2;TLR4
GO_Biological_Process_2021,regulation of epithelial cell proliferation (GO:0050678),34/93,0.0901119570213216,0.7723882350798493,0,0,1.3700862123503936,3.2973897957945493,ACVRL1;CDKN1C;C5AR1;HPN;TGFA;NLRC3;NOD2;FUT2;FGF2;EGFR;SOX2;PKHD1;FGF7;ZFP36;DUSP10;MARVELD3;ZNF304;SOX9;CDKN2B;TGFB1;ANGPT1;NME2;LAMB1;NR1D1;MCC;RUNX3;MTSS1;NME1;NR4A1;SFRP1;NR4A3;FGF18;NUPR1;PRKD1
GO_Biological_Process_2021,negative regulation of mitotic cell cycle (GO:0045930),19/48,0.0904411158530027,0.7723882350798493,0,0,1.5570462357245811,3.7416697561858983,CDKN1C;FOXC1;TGFB1;ZWILCH;PLK2;PRCC;BMP7;ZFP36L2;CHFR;ZWINT;TOM1L2;BCL6;NME6;CHEK1;TRIM35;AURKAIP1;BUB1;MAD2L1;PTPN3
GO_Biological_Process_2021,positive regulation of release of cytochrome c from mitochondria (GO:0090200),11/25,0.0907644174577669,0.7723882350798493,0,0,1.866751973731862,4.47924886361713,HRK;PYCARD;MLLT11;FAM162A;BNIP3;PDCD5;TNFSF10;BMF;MFF;DNM1L;BBC3
GO_Biological_Process_2021,positive regulation of canonical Wnt signaling pathway (GO:0090263),46/130,0.0911646106338124,0.7723882350798493,0,0,1.3022943281358783,3.119110166986896,KANK1;JRK;PSMD12;VCP;PSMD11;PSMD13;TNKS;LRRK2;XIAP;EGFR;PSMA7;ARNTL;PSMD8;PSMB6;PSMD9;FRAT1;PSMB4;PSMB5;PSMD4;PSMD5;PSMB3;PSMD3;RUVBL1;UBR5;PSMB1;PSMD1;RSPO1;TBL1X;TRPM4;DACT1;TGFB1;CAV1;PLEKHA4;COL1A1;SFRP4;SFRP1;PSMA3;ZEB2;PSMA4;PSMC6;PSMA2;PSMC4;PSME3;PSME4;TMEM9;LGR6
GO_Biological_Process_2021,regulation of primary metabolic process (GO:0080090),46/130,0.0911646106338124,0.7723882350798493,0,0,1.3022943281358783,3.119110166986896,PSMD12;PSMD11;MVK;SMARCD3;PSMD13;CHD9;ODC1;GPS2;IRS2;PSMA7;TM7SF2;PSMD8;PSMB6;PSMD9;PSMB4;PSMB5;PSMD4;PSMD5;PSMB3;OPA3;TGS1;PSMD3;PSMB1;PSMD1;TNFAIP8L3;TBL1X;LDLR;FDFT1;NCOA1;NCOA2;SREBF1;ABCA7;NR1D1;PRKAB1;SREBF2;PSMA3;PSMA4;PSMC6;GPAM;PSMA2;PSMC4;PSME3;PSME4;PPARG;PPARA;PPARD
GO_Biological_Process_2021,"regulation of alternative mRNA splicing, via spliceosome (GO:0000381)",21/54,0.0920631892059466,0.7723882350798493,0,0,1.5124274743370731,3.607563154967064,ZC3H10;KHDRBS1;MBNL1;MBNL2;KHDRBS3;RBM8A;WTAP;CELF2;CELF3;CELF5;HNRNPL;RBM4;FXR2;TRA2B;NOVA2;MAGOH;RNPS1;HNRNPA1;ZBTB7A;RBMX;RBM5
GO_Biological_Process_2021,phospholipase C-activating G protein-coupled receptor signaling pathway (GO:0007200),30/81,0.0920924035096889,0.7723882350798493,0,0,1.39838030837971,3.335085043728572,CX3CR1;GPR65;C5AR1;PTGER3;FPR1;LPAR1;HTR2C;HTR2A;LTB4R;P2RY8;GNA14;GNA15;HRH1;P2RY6;P2RY4;GNA11;CXCR2;P2RY1;C3AR1;DRD1;CMKLR1;GPR157;P2RY12;GPR17;P2RY11;GPR4;TACR1;LPAR6;NMUR2;GPR18
GO_Biological_Process_2021,positive regulation of cell motility (GO:2000147),75/221,0.0924869003024428,0.7723882350798493,0,0,1.2222393854925118,2.9097709594283607,FLT1;CSF1;TRADD;LAMC2;SYNE2;CCAR1;MYLK;CDH5;MDK;KDR;ITGAX;PDGFRB;SEMA6B;PDGFRA;SEMA6C;SUN2;EDN1;HGF;F3;FGR;F7;KIT;MYADM;PECAM1;ADAM9;CDH13;EPHA1;MAPRE1;HBEGF;CSF1R;SEMA3C;MAZ;PDGFB;TWIST2;PIK3R3;TWIST1;SEMA3E;NTN1;THBS1;EGFR;PPM1F;FAM83H;SDCBP;GPNMB;PDGFD;MGAT5;NTF3;HAS2;PTK2B;STX4;ZNF304;DRD1;CCR1;SEMA4A;TGFB1;F10;INSR;CAV1;SEMA4B;STAT3;LAMB1;SOD2;PTK2;COL1A1;VIL1;SH3RF2;DAB2;MYO1C;APC;CASS4;SNAI2;LGR6;TRIM32;BCAR1;FERMT3
GO_Biological_Process_2021,cell chemotaxis (GO:0060326),26/69,0.0931268752877219,0.7723882350798493,0,0,1.437250281733429,3.41173388933846,CX3CR1;NRP1;HMGB2;CXCR5;LPAR1;PDGFB;CX3CL1;CXCR1;CXCR2;CCR5;CCR3;PDGFRB;CCR1;PDGFRA;EGR3;HGF;PARVA;NR4A1;HOXB9;BIN2;KIT;RAB13;PLXNB3;BCAR1;EPHA2;HBEGF
GO_Biological_Process_2021,positive regulation of cell cycle (GO:0045787),25/66,0.0931705656226551,0.7723882350798493,0,0,1.4493457233403435,3.4397661585497605,FOXA1;PDGFB;PKD2;PKD1;EGFR;LRP6;CCND3;CCNB1;RPS15A;CHEK1;EIF4EBP1;EIF4E;CCDC57;PTK6;PROX1;SMOC2;PSRC1;CCNY;TAL1;CCPG1;CDK4;RARA;MAPRE3;NUPR1;TRIM32
GO_Biological_Process_2021,positive regulation of cell death (GO:0010942),25/66,0.0931705656226551,0.7723882350798493,0,0,1.4493457233403435,3.4397661585497605,C1QA;ITGAM;RAMP3;LRP1;LRRK2;ITGB2;HP;HPR;PHB;CLU;ZC3H12A;HTATIP2;MAP3K5;EGR1;PRNP;BNIP3;SLC6A13;FOS;DKK1;EIF2S1;ACER2;APC;DDIT4;MAPT;PICALM
GO_Biological_Process_2021,glycerophospholipid biosynthetic process (GO:0046474),61/177,0.0932027672857397,0.7723882350798493,0,0,1.250883080702703,2.9683178632416367,ACHE;SLC44A3;SLC44A1;CPNE7;DGKA;PIK3CB;FGF2;LCLAT1;PIK3CG;CPNE1;PIP4K2C;SBF1;CSNK2A1;PLA2G4D;APOA1;INPP4B;PHOSPHO1;DGKQ;PITPNM3;PITPNM2;PI4K2A;DGKH;MTMR1;VAC14;MTMR2;MTMR3;ABHD8;PIK3R3;LCAT;PIK3R1;PLA2G5;PLD1;PIK3R6;AGPAT3;MTM1;PIK3R5;CLN3;INPP5D;INPP5E;PLCG2;PIP5K1C;CDIPT;CHKA;PLEKHA1;PLEKHA2;MBOAT7;STARD10;SYNJ2;PLEKHA4;BMX;PTPN13;PLEKHA8;SYNJ1;GPAM;RAB14;ETNK1;LPCAT2;PI4KA;PEMT;LPIN1;RAB5A
GO_Biological_Process_2021,cellular response to leptin stimulus (GO:0044320),5/9,0.0944092834292486,0.7723882350798493,0,0,2.96893466148911,7.0070298093597385,UGCG;NR4A3;STAT3;LEPR;GCK
