Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	negative regulation of platelet activation (GO:0010544)	8/16	6.969829e-02	6.703198e-01	0	0	2.375676e+00	6.327801e+00	PDGFRA;THBD;CEACAM1;C1QTNF1;SERPINE2;PDGFB;SH2B3;PRKG1
GO_Biological_Process_2021	polyol biosynthetic process (GO:0046173)	8/16	6.969829e-02	6.703198e-01	0	0	2.375676e+00	6.327801e+00	IPPK;CYP27A1;ITPKB;CYP27B1;ISYNA1;PPIP5K1;FGF2;IP6K2
GO_Biological_Process_2021	positive regulation of alpha-beta T cell proliferation (GO:0046641)	8/16	6.969829e-02	6.703198e-01	0	0	2.375676e+00	6.327801e+00	CD81;XCL1;PTPN22;LGALS9;RASAL3;CD55;HLA-E;TGFBR2
GO_Biological_Process_2021	positive regulation of leukocyte adhesion to vascular endothelial cell (GO:1904996)	8/16	6.969829e-02	6.703198e-01	0	0	2.375676e+00	6.327801e+00	SELP;NFAT5;FUT7;MDK;ALOX5;ITGB2;ETS1;SELE
GO_Biological_Process_2021	sphingolipid catabolic process (GO:0030149)	8/16	6.969829e-02	6.703198e-01	0	0	2.375676e+00	6.327801e+00	ACER2;ASAH1;SMPD4;PDXDC1;SMPD1;ENPP2;PPT1;SMPDL3A
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	167/511	7.092576e-02	6.809824e-01	0	0	1.156824e+00	3.061098e+00	EHF;NCF1;RORA;YEATS4;GPATCH3;AHR;RORB;FGF2;ETS1;ETS2;HOXA11;SOX2;PSMD9;ZXDA;FGF7;HMGN5;CHEK2;CREB3L2;CAPN3;SOX8;SOX9;BTRC;ATXN7L3;CDK5RAP2;MAP3K5;PITX3;MEF2C;MAP2K2;DYRK1B;ILF2;RUNX3;RUNX2;JMJD6;RUNX1;NIF3L1;SFRP1;TFAM;UBE2V1;BLM;SHC1;NOTCH4;MAZ;PDGFB;XPC;BCL10;PHB;MRPL12;FOXO1;NPAS2;SEC14L2;WBP2NL;HIVEP3;FZD1;NFE2;EGR1;AFAP1L2;JUN;EGR2;FZD2;TGFB1;FZD4;FOXF1;ZBTB16;PYHIN1;ESRRB;HMGA1;NFATC2;HMGA2;NFATC1;NR1D1;INHBA;NR0B2;BMP7;FLI1;COL1A1;MLLT11;MAFB;LHX2;LHX1;BCL3;MMS19;TCF3;PICALM;CDKN1C;ZNF496;ACVRL1;KDM5A;CALCOCO1;CIITA;TGFB1I1;HMGB2;HOXC13;BRCA1;FOXM1;GLI3;IKBKB;HEY2;ZIC1;SPIN1;SOST;TEAD2;NCOA1;CHUK;TFE3;NME2;TFEB;FOS;RGMB;SUPT3H;ACTA2;ELF1;MED24;NR5A2;PSRC1;PAX8;MDFIC;TAL1;HAND2;IRF1;ZNF516;RARA;PPARG;MAPRE3;PPARA;PPARD;TRIM56;HDAC2;FOXC1;SP100;SMARCD3;HDAC1;WBP2;NR1I2;FOXK1;TAF1L;MLLT3;RNF4;EGFR;LRP6;ARNTL;NFIL3;NSD1;TBX21;E2F1;PCBD2;APBB1;TBL1X;TRIM44;BRD4;RNF20;ARNT2;CD74;NPM1;USP21;NR1H2;STAT3;KLF2;PML;HIPK2;CTCFL;KLF1;MAD2L2;KLF6;PHF5A;TFAP4;NFIB;NAA15
GO_Biological_Process_2021	regulation of viral transcription (GO:0046782)	17/41	7.126638e-02	6.831085e-01	0	0	1.683415e+00	4.446456e+00	DHX9;SUPT4H1;MID2;TARBP2;ZFP36;MDFIC;POLR2B;POLR2D;POLR2E;POLR2F;TRIM14;POLR2G;POLR2H;POLR2I;POLR2J;TRIM32;POLR2L
GO_Biological_Process_2021	supramolecular fiber organization (GO:0097435)	117/351	7.193880e-02	6.878362e-01	0	0	1.190673e+00	3.133779e+00	COL16A1;AVIL;COL12A1;LOXL3;STMN3;LOXL4;STMN1;ZNF207;CAPN3;MYOZ1;TMOD1;SERF1A;COL27A1;TPM3;TMOD3;COL23A1;TMOD2;TPM1;MYO7B;WDR73;CLIP1;LOX;MAP7D3;OPTC;COL4A4;CLIP4;COL4A3;COL8A2;ELMO1;COL8A1;UBA52;COL13A1;TUBGCP2;FIGNL2;ARHGAP17;LTBP2;CORO1A;FBLN5;MTM1;SPTA1;ADAMTS14;SPAST;UBC;TSPAN5;MYH11;TPPP;PLK3;MYO5A;HOOK3;CCDC88B;COL1A1;COL1A2;BMP1;KIF18B;COL5A1;COL5A3;P4HA3;MYO5C;COL5A2;FAT1;TUBGCP5;TUBGCP6;TUBGCP3;COL9A2;TGFBI;COL14A1;ITGB4;LMOD1;LAMC2;RND2;LMOD3;PPP1R9B;RND1;ADAMTS2;RAC2;EMILIN1;ATP7A;CGNL1;RIPK3;DST;SHROOM2;APOA1;SHROOM3;SHROOM1;TRDN;BACE1;COL6A2;COL6A1;COL21A1;COL6A3;KIF2C;MAPT;DBN1;MYH6;PLEC;COL15A1;TNXB;VPS4B;FIGN;GGA2;KATNA1;FSD1;WHAMM;RPS27A;MARCKSL1;GSN;LUM;CRIPT;MYO19;SORL1;MAD2L2;COL3A1;MYO1C;SAA1;VIM;BCAR1;MYO1F
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	201/621	7.199960e-02	6.878362e-01	0	0	1.140817e+00	3.001597e+00	SPI1;IFITM2;IFIT2;TXNDC17;PSMD8;SOX2;PSMD9;PSMD4;PSMD5;PSMD3;PSMD1;TRIM26;BTRC;JUNB;TRIM22;HLA-B;FLT3LG;HLA-C;MIF;HLA-E;MTAP;PSME3;PSME4;UBA52;FPR1;IL20RA;PDGFB;TWIST1;PIK3R1;UGCG;INPP5D;CCR1;EGR1;STAT5B;TSLP;TNFSF14;TNFSF12;LIF;IL22RA1;COL1A2;TNFSF9;CDKN1A;RPLP0;TNFRSF13C;CX3CL1;EDA2R;IKBKB;IKBKG;JAK2;CCR5;APPL2;JAK1;ANXA1;GSTO1;IL16;FOS;IL17RE;OSMR;F3;COMMD7;IL17RC;IL17RB;VAV1;IL17RA;PSMA3;CEACAM1;PSMA4;ZEB1;PSMA2;TCP1;KIT;PELI1;CD44;CCL14;RNASEL;FOXC1;SP100;PTAFR;PSMA7;PSMB6;PSMB4;PSMB5;PSMB3;ALOX5;PSMB1;CXCR2;STAT4;STX4;STX3;IL12RB1;RPS27A;CCL17;IL33;MAP3K3;IL10RA;STAT2;STAT3;PSMC6;CD40LG;PSMC4;SAA1;CSF1;F13A1;SLA;IRS2;RORA;IL1RAP;FGF2;PYCARD;GRAP2;LEPR;MAP3K7;IL13RA1;IFNAR2;IL4R;CISH;HGF;MID1;PRLR;FSCN1;UBE2V1;IL6ST;PPIA;CSF1R;PSMD12;PSMD11;SHC1;PSMD13;CSF2RB;TNFRSF11A;ADIPOR2;CSF2RA;FOXO1;SOCS2;CNN2;SOCS3;IRAK2;UBC;TNFRSF14;SOCS6;IP6K2;MCL1;TGFB1;VCAM1;MSN;BCL6;IL7;BCL2;LCN2;UBE2N;TAB3;MYD88;CXCL6;CIITA;ITGAM;TRADD;ITGB2;FASLG;CXCL1;PIK3CB;CXCL3;TNFSF13B;GHR;CASP3;ITGAX;CASP1;EIF5A;CHUK;TNFRSF18;MMP2;IRAK3;TRAF1;TNFRSF1B;GREM2;IFNE;IRF1;IL3RA;BIRC5;XCL1;BIRC3;CEBPA;CAMK2D;RALA;CEBPD;NOD1;NOD2;LRP8;MUC1;IL21R;S1PR1;PTK2B;GBP2;SH2B3;MAPK3;SOD2;PML;IL2RB;PDCD4;LTBR;VIM;TRIM34
GO_Biological_Process_2021	actin filament depolymerization (GO:0030042)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	VIL1;GSN;WDR1;MICAL3;MICAL2;TWF1
GO_Biological_Process_2021	actin filament network formation (GO:0051639)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	FHOD3;FHOD1;SPIRE2;COBL;PLS3;PLS1
GO_Biological_Process_2021	copper ion transport (GO:0006825)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	STEAP3;STEAP4;COX17;ATP7A;STEAP2;CUTC
GO_Biological_Process_2021	glycerol metabolic process (GO:0006071)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	GK5;COQ3;TPI1;GOT1;PGP;PDXP
GO_Biological_Process_2021	hepatocyte growth factor receptor signaling pathway (GO:0048012)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	NRP1;HGF;HPN;STMN1;MST1R;BCAR1
GO_Biological_Process_2021	negative regulation of nuclear division (GO:0051784)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	TOM1L2;NME6;CHEK1;FBXO5;AURKAIP1;BMP7
GO_Biological_Process_2021	negative regulation of receptor signaling pathway via STAT (GO:1904893)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	SOCS3;LEPROT;CAV1;BCL3;NF2;SH2B3
GO_Biological_Process_2021	negative regulation of sprouting angiogenesis (GO:1903671)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	ALOX5;CREB3L1;E2F2;PIK3CB;THBS1;KLF2
GO_Biological_Process_2021	positive regulation of dendrite development (GO:1900006)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	COBL;PTN;VLDLR;BMP7;LRP8;PACSIN1
GO_Biological_Process_2021	positive regulation of leukocyte apoptotic process (GO:2000108)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	LYN;MEF2C;ANXA1;CDKN2A;LGALS9;PIK3CB
GO_Biological_Process_2021	positive regulation of phospholipid transport (GO:2001140)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	CETP;ABCB4;APOA1;ABCA7;TRIAP1;PRAP1
GO_Biological_Process_2021	proteasome assembly (GO:0043248)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	PSMD9;PSMD11;PSMD4;PSMD13;PSMD5;ADRM1
GO_Biological_Process_2021	protein oxidation (GO:0018158)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	PRDX3;TMX3;LOX;LOXL3;APOA1;LOXL4
GO_Biological_Process_2021	regulation of cardiac muscle cell apoptotic process (GO:0010665)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	CAMK2D;MDK;HAND2;NUPR1;BMPR1A;ENG
GO_Biological_Process_2021	regulation of mitochondrial depolarization (GO:0051900)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	MLLT11;LRRK2;BCL2;KDR;ABCD1;DCN
GO_Biological_Process_2021	response to sterol (GO:0036314)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	ABCA2;TGFB1;INSIG1;RORA;CCR5;TGFBR2
GO_Biological_Process_2021	tetrahydrofolate metabolic process (GO:0046653)	6/11	7.416274e-02	6.889803e-01	0	0	2.850456e+00	7.415442e+00	MTHFD1L;MTHFD2;SHMT2;MTHFD2L;MTHFS;TYMS
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043280)	43/119	7.460693e-02	6.919853e-01	0	0	1.345589e+00	3.492505e+00	NDUFA13;VCP;DIABLO;TRADD;PDCD5;ATP2A3;HTRA2;FASLG;NOD1;BCL10;PPM1F;BBC3;PYCARD;CASP9;FAM162A;ARL6IP5;TNFSF10;CASP1;RPS3;NLRP3;LGALS9;IFT57;JAK2;SOX7;CTSD;MAP3K5;BOK;FIS1;GSN;DAPK1;CARD8;CARD9;TNFRSF10A;CFLAR;F3;SENP1;ACER2;NLRP12;COL4A3;FAS;PPARG;PDCD2;MAPT
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	91/269	7.512116e-02	6.956292e-01	0	0	1.216911e+00	3.150162e+00	NRP1;DOCK5;FLT1;CSF1;TRADD;LAMC2;SYNE2;CCAR1;MYLK;CDH5;GLIPR2;MDK;C1QBP;KDR;ENPP2;ITGAX;FBXO5;SOX9;PDGFRB;SEMA6B;PDGFRA;SEMA6C;SUN2;EDN1;HGF;TNFRSF18;F3;FGR;F7;KIT;MYADM;PECAM1;ADAM9;PLAA;CDH13;EPHA1;KIF20B;PFN1;ARHGEF7;MAPRE1;HBEGF;CSF1R;SEMA3C;MAZ;PDGFB;TWIST2;PIK3R3;SEMA3E;ACVR1B;THBS1;EGFR;PPM1F;FAM83H;SDCBP;GPNMB;RAB25;PDGFD;MGAT5;NTF3;PLCG2;HAS2;PTK2B;NCKAP1L;STX4;ZNF304;DRD1;S100A11;CCR1;SEMA4A;TGFB1;F10;INSR;CAV1;SEMA4B;STAT3;LAMB1;SOD2;PTK2;COL1A1;VIL1;SH3RF2;DAB2;PTPRC;MYO1C;APC;CASS4;SNAI2;LGR6;TRIM32;BCAR1;FERMT3
GO_Biological_Process_2021	actin polymerization or depolymerization (GO:0008154)	20/50	7.598095e-02	7.016325e-01	0	0	1.584518e+00	4.083735e+00	SVIL;GSN;WDR1;AVIL;WAS;MICAL3;COBL;TWF1;MICAL2;ARHGAP6;ENAH;VIL1;SCIN;PSTPIP2;MICALL2;SPIRE2;JAK2;WASF1;WASF3;GAS7
GO_Biological_Process_2021	cellular response to organic cyclic compound (GO:0071407)	53/150	7.613716e-02	7.016325e-01	0	0	1.299715e+00	3.347050e+00	LRRK2;CIB2;RORA;AHR;BRCA1;NR3C1;PKD2;RYR3;AQP1;CASP3;ZC3H12A;ARL6IP5;MEF2C;SSTR1;SFRP1;MYOD1;AKAP9;LCOR;RAPGEF3;HCN3;BLM;RAMP3;ABCB4;INSIG1;SLC1A1;PDGFB;ADCY3;ATP1A3;PDXP;ATP1A1;TFPI;ADCY6;EGFR;ADCY5;HRH1;P2RY6;LARP1;GNG2;P2RY4;P2RY1;CTNNA1;DRD1;P2RY12;EGR1;TGFB1;P2RY11;TIPARP;MSN;P2RX7;NR4A3;RAD51;HCN1;TAF1
GO_Biological_Process_2021	regulation of cytokine production (GO:0001817)	53/150	7.613716e-02	7.016325e-01	0	0	1.299715e+00	3.347050e+00	ITK;TRIL;MAST2;CLEC9A;PIK3CG;IFIH1;SIRPA;LGALS9;ZBP1;ANXA1;RIPK3;DDX58;NFAM1;HLA-B;MIF;TNFRSF1B;FOXP1;FGR;ACE2;TWSG1;TMIGD2;CD47;PLA2R1;GAPDH;TRIM56;HHLA2;PLD4;VTCN1;DTX4;GPNMB;IFI16;NLRP4;ALOX5;IGF2BP1;IGF2BP3;IGF2BP2;N4BP1;BTNL9;LYN;IL33;AFAP1L2;BTN2A2;BTN2A1;TREX1;CRTAM;CARD9;CCDC88B;NLRP12;PTPRC;BCL6;SAA1;SNAI2;TRIM32
GO_Biological_Process_2021	regulation of interleukin-6 production (GO:0032675)	40/110	7.625908e-02	7.016325e-01	0	0	1.358890e+00	3.497264e+00	DHX9;TWIST1;PTPN22;NLRC3;BCL10;NOD2;LILRA2;CX3CL1;PYCARD;IFIH1;ZC3H12A;PLCG2;SIRPA;MBP;NCKAP1L;LGALS9;CD74;IL33;AFAP1L2;TSLP;DDX58;CARD9;STAT3;HLA-B;IL16;IRAK3;POU2F2;TIRAP;IL17RA;TLR1;NLRP12;TLR7;CD47;TLR6;GAS6;IL17D;TLR4;MYD88;TLR3;TMEM106A
GO_Biological_Process_2021	cell projection organization (GO:0030030)	13/30	7.758044e-02	7.065369e-01	0	0	1.817065e+00	4.645218e+00	P2RY12;CYFIP1;NCKAP1;GSN;PLEK;PARVA;SCIN;PARVG;RHOJ;PACSIN2;RAC2;NCKAP1L;RHOQ
GO_Biological_Process_2021	CENP-A containing chromatin organization (GO:0061641)	13/30	7.758044e-02	7.065369e-01	0	0	1.817065e+00	4.645218e+00	NPM1;HJURP;SMARCA5;CENPA;RBBP4;CENPH;RUVBL1;CENPK;CENPL;CENPM;OIP5;CENPN;CENPO
GO_Biological_Process_2021	CENP-A containing nucleosome assembly (GO:0034080)	13/30	7.758044e-02	7.065369e-01	0	0	1.817065e+00	4.645218e+00	NPM1;HJURP;SMARCA5;CENPA;RBBP4;CENPH;RUVBL1;CENPK;CENPL;CENPM;OIP5;CENPN;CENPO
GO_Biological_Process_2021	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000462)	13/30	7.758044e-02	7.065369e-01	0	0	1.817065e+00	4.645218e+00	ABT1;UTP6;RPS8;MRPS11;HEATR1;NGDN;RPP40;RPS16;RPS19;DHX37;TSR1;NOL10;RPS21
GO_Biological_Process_2021	microtubule polymerization (GO:0046785)	13/30	7.758044e-02	7.065369e-01	0	0	1.817065e+00	4.645218e+00	TUBGCP2;CCDC57;TUBG1;GOLGA2;TPX2;MAP7D3;AKAP9;ZNF207;TUBGCP5;TUBGCP6;TUBGCP3;TPPP;MAPT
GO_Biological_Process_2021	TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	13/30	7.758044e-02	7.065369e-01	0	0	1.817065e+00	4.645218e+00	TICAM2;CHUK;TANK;IKBKB;UBC;CD14;IKBKG;TLR6;RPS27A;TLR4;UBA52;TLR3;BIRC3
GO_Biological_Process_2021	cellular response to chemical stress (GO:0062197)	37/101	7.772192e-02	7.065369e-01	0	0	1.374703e+00	3.511841e+00	PRKAA1;NCF1;LRRK2;GSTP1;NCF4;HTRA2;PRR5L;PKD2;FOXO1;PRDX3;PRDX2;CHCHD2;ERMP1;ALDH3B1;ZC3H12A;STX4;ATG7;LRRC8E;STOX1;PNPT1;PARP1;GPX3;CAV1;CYBB;GPX7;SOD2;EIF2S1;PRDX6;SOD3;SETX;RAD52;MSRA;CAT;FAS;PRKD1;PPIA;CPEB2
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator resulting in cell cycle arrest (GO:0006977)	22/56	7.790148e-02	7.065369e-01	0	0	1.537997e+00	3.925446e+00	PLK3;CDKN1A;PCNA;PRMT1;GADD45A;PLK2;TRIAP1;PRAP1;PML;AURKA;RBL2;CCNB1;MUC1;TFDP2;PCBP4;CHEK2;CNOT2;E2F1;CDK1;TNKS1BP1;RPL26;ZNF385A
GO_Biological_Process_2021	positive regulation of interleukin-1 beta production (GO:0032731)	22/56	7.790148e-02	7.065369e-01	0	0	1.537997e+00	3.925446e+00	GSDMD;GBP5;EGR1;FZD5;CARD8;PYHIN1;STAT3;NOD2;LILRA2;PYCARD;P2RX7;NLRP12;IFI16;CASP1;NLRP3;MNDA;LGALS9;TLR6;JAK2;TLR4;TMEM106A;MYD88
GO_Biological_Process_2021	protein polyubiquitination (GO:0000209)	105/314	7.837817e-02	7.074256e-01	0	0	1.196061e+00	3.045423e+00	ANKRD39;CCNF;FBXO22;PSMD8;PSMD9;RNF115;PSMD4;PSMD5;RNF19A;PSMD3;PSMD1;BTRC;SKP2;TRIM22;ANAPC7;FBXW9;UBE2E1;LMO7;FBXW2;RNF41;RNF126;CDC34;RNF125;HECW2;PSME3;PSME4;UBE2V2;TRIM14;NHLRC1;ANAPC5;UBE2V1;UBA52;ANAPC2;PSMD12;PSMD11;PSMD13;TNKS;UBE2J2;ANAPC10;RNF213;RNF217;TMEM129;UBC;UBR5;LONRF1;SMURF1;UBE2C;FBXO32;FBXL8;UBE2T;BCL2;UBE2N;MKRN3;BLMH;FBXL5;FBXL7;TRIM71;BRCA1;DDA1;UBE2Q2;RNF152;TRAF1;TOPORS;RNF167;PSMA3;PSMA4;PSMA2;PELI1;DTL;TRIM56;RNF34;RNF4;RNF5;PSMA7;PSMB6;DCAF15;FBXL20;ZNRF1;PSMB4;PSMB5;RMND5A;PSMB3;UBE2NL;PSMB1;PRAME;RBBP6;RPS27A;RNF20;AMFR;SYVN1;WWP1;UBE2G1;FBXL15;FBXL14;CHFR;SPSB1;PSMC6;PSMC4;ZNF738;NEDD4;RLIM;STUB1;TRIM32;TAF1;TRIM34
GO_Biological_Process_2021	cellular response to glucagon stimulus (GO:0071377)	9/19	7.839253e-02	7.074256e-01	0	0	2.138165e+00	5.443826e+00	ADCY9;CYSLTR2;PRKAR1A;PRKAR2B;ADCY4;ADCY3;ADCY7;ADCY6;ADCY5
GO_Biological_Process_2021	regulation of epithelial cell differentiation (GO:0030856)	9/19	7.839253e-02	7.074256e-01	0	0	2.138165e+00	5.443826e+00	KLF7;CEACAM1;KIAA1109;CAV1;MAFG;MAFF;PRKX;SOX9;FOXN1
GO_Biological_Process_2021	mRNA metabolic process (GO:0016071)	35/95	7.855315e-02	7.074256e-01	0	0	1.387013e+00	3.528533e+00	SF3B4;SUPT4H1;USP39;ZFP36L2;TBRG4;LSM10;ZC3H12D;ZFP36;LSM11;PCBP3;PCF11;PCBP2;DIS3L2;SF3A3;CPSF6;PNPT1;SF3A2;SSB;YTHDF2;CPSF3;NONO;METTL3;NUDT16L1;LSM5;HIPK3;LSM3;LSM2;ERN1;SFPQ;LSM6;SNRPG;SNRPE;SNRPF;AURKAIP1;SNRPB
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	341/1079	7.872832e-02	7.074256e-01	0	0	1.102757e+00	2.802935e+00	RPL5;NUP107;SPI1;HDAC10;RPL6;CCAR1;SOX2;SOX3;CREB3L1;CHEK2;ZC3H12A;CPNE1;KDR;TRIM26;LGALS9;SOX9;ZFPL1;LGALS7;SOX7;TRIM22;MEF2C;MBNL1;MBNL2;SFMBT2;RPL23;MIF;SOX12;PRKAB1;DKK1;RUNX3;RUNX1;ACE2;SFRP4;STX1B;SFRP1;TRIM14;ATF7;ALPK2;HOXB7;ZNF274;DHH;HHLA2;IGSF1;HPN;PDGFB;SUPT4H1;PIK3R3;TWIST1;ZNF22;ATXN7L3B;PRDM13;PRDM12;MEFV;NLK;ZBTB4;ZNF708;LARP1;PCBP3;PCBP4;ZNHIT3;PCBP1;PCBP2;PLCG2;ZBED1;RBM12;LYN;CCR1;EGR1;ZNF143;ZNF141;SETDB1;TIPARP;INSR;POU6F2;RAB27A;NFATC2;SNF8;ZNF35;NR0B2;PARP15;HNRNPL;PARP10;ZFAT;REL;SNAI2;GTF2IRD1;HOXD3;EZH2;ACVRL1;ZNF253;ZNF492;PRKAG1;BRCA1;BMI1;MECP2;C1QTNF1;ZNF280A;HEY2;SPIN1;CD34;TEAD2;NCOA2;ZC3H10;TFEB;PROX1;F3;SUPT3H;MLF1;MLF2;TAF6L;NR5A2;NFX1;CLDN19;MAPT;TLR6;GAS6;TLR4;TLR3;ENG;FOXC1;RAMP3;ZNF350;MYCBP;AHNAK;SRRT;NR1I2;RPL11;ZNF2;ASCL1;ARNTL;NFIL3;CAMK2N1;NSD1;RPS3;PCGF1;APBB2;APBB1;APBB3;ZNF462;CD74;IL33;ARNT2;GSN;YTHDF2;STAT3;LILRB1;PDCL3;MYBBP1A;NFIA;ZNF219;RLIM;ZNF217;CCDC3;MEGF8;ZNF695;PRDM8;ZNF331;PRDM4;CSF1;PRDM6;WWC1;HFE;NAB2;PDCD5;RORA;RORB;PRDM1;AHR;NR3C1;CELSR2;ETS1;CLU;FGF2;FGF3;RIMS2;CDH5;FGF7;EFEMP1;HMGN5;WWC3;SIRPA;FADS1;SH3GL2;PITX3;RAG1;ZNF683;NANOS1;MAP2K2;TLE1;RPS7;ZBTB38;ZNF98;CNPY2;MYT1;HIC1;LGALS9C;FOXP1;ADAM19;OLFM1;PSPC1;DGKQ;ERP29;APLNR;MYADM;ZNF679;PPIE;UBE2V1;ADNP;NOTCH2;DLX4;MAZ;PHB;VTCN1;NKAPL;SBNO2;UBR5;FGF20;DVL2;DRD1;BTNL9;CPSF4;TFAP2C;TGFB1;BTN2A2;DENND4A;VDR;BTN2A1;EPHX2;NONO;ESRRB;HMGA1;HMGA2;MSN;RFXANK;FOXN3;INHBA;MAFA;BMP7;CLK4;COQ7;CLK1;FGF17;PTPRC;MAFB;BCL6;CDK4;FGF19;LHX1;BHLHE40;FGF18;CDK2;ZNF536;TCF3;MYD88;PICALM;BMPR1A;TRIM71;CALCOCO1;LDB1;BNC2;CHD7;PTPN22;PIK3CB;YBX1;AFF3;AFF4;AFF1;ELAVL2;SART3;SNRNP70;ZC3H7B;ZNF407;ZNF648;NFKBIZ;ITGAX;DNMT3B;ITGB8;ZNF646;MYBL2;EMILIN1;TGIF2;DDX58;ATRX;TAPBP;ACTA2;RBL2;SFPQ;ZNF519;HAND2;MYOD1;RNF207;C1D;ZNF516;TERF2IP;PFDN5;RBMS3;CEBPA;PRKAA1;SLC24A3;HDAC1;ACVR1B;NR2C2;PPM1F;AURKA;MAPK9;NWD1;MAPK8;IFI16;TBX21;TDG;TRA2B;SAP30L;E2F1;IGF2BP1;RNF39;IGF2BP3;IGF2BP2;TRIM43;TRIM44;STOX1;MAPK3;RBM38;RNF20;NTRK2;ANGPT1;ASCC1;AHNAK2;ZNF804A;PML;CTCFL;KLF1;P2RX7;TNRC6C;MAPK11;PC;NOVA2;FAM98A;TAF5;TNRC6A;TRIM34;TAF1
GO_Biological_Process_2021	regulation of peptidyl-tyrosine phosphorylation (GO:0050730)	34/92	7.891451e-02	7.074256e-01	0	0	1.393808e+00	3.539422e+00	NRP1;CD81;ITGB3;ITGB2;PDGFB;EFNA5;LRP8;EGFR;GHR;FGF7;RELN;NTF3;ENPP2;PLCG2;PTK2B;TNFRSF14;JAK2;CD74;PRNP;TGFB1;ANGPT1;HGF;TNK2;LIF;MIF;BST1;PDCL3;SFRP1;HAX1;RAP2B;PTPRC;DGKQ;PECAM1;CD44
GO_Biological_Process_2021	cellular response to tumor necrosis factor (GO:0071356)	67/194	7.896837e-02	7.074256e-01	0	0	1.255214e+00	3.186622e+00	TRADD;BRCA1;TNFRSF13C;CX3CL1;EDA2R;TXNDC17;TNFSF13B;PSMD8;IKBKB;PYCARD;PSMD9;ZFP36;SMPD4;PSMD4;PSMD5;PSMD3;ZC3H12A;HYAL3;PSMD1;JAK2;EIF5A;CHUK;TNFRSF18;TRAF1;TNFRSF1B;COMMD7;SFRP1;PSMA3;PSMA4;PSMA2;PSME3;PSME4;CHI3L1;XCL1;TNFRSF21;BIRC3;CCL14;ASAH1;PSMD12;PSMD11;DHX9;PSMD13;TNFRSF11A;ADAMTS12;TANK;PSMA7;ZFP36L2;PSMB6;PSMB4;PSMB5;PSMB3;PSMB1;RPS3;HAS2;PTK2B;TNFRSF14;GBP2;CCL17;GBP3;TNFSF14;TNFSF12;NR1D1;CD40LG;PSMC6;PSMC4;TNFSF9;LTBR
GO_Biological_Process_2021	positive regulation of cysteine-type endopeptidase activity (GO:2001056)	24/62	7.911023e-02	7.074256e-01	0	0	1.501284e+00	3.808626e+00	FIS1;NDUFA13;DAPK1;CARD8;PDCD5;CARD9;HTRA2;NOD1;BCL10;MEFV;PPM1F;GRIN1;PYCARD;GRIN2A;ASPH;IFI16;ARL6IP5;CASP1;TNFSF10;NLRP3;CTSD;SOX7;TBC1D10A;MAP3K5
GO_Biological_Process_2021	positive regulation of interleukin-1 production (GO:0032732)	24/62	7.911023e-02	7.074256e-01	0	0	1.501284e+00	3.808626e+00	GSDMD;GBP5;EGR1;FZD5;CARD8;PYHIN1;STAT3;IL16;NOD2;LILRA2;PYCARD;P2RX7;NLRP12;IFI16;CASP1;SAA1;NLRP3;MNDA;LGALS9;TLR6;JAK2;TLR4;TMEM106A;MYD88
